230124_fiber-opt* 03:36:30 Parameters 1.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,1.000000,4.000000,4.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,13.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:36:31 Parameters 3.000000,1.000000,1.000000,1.000000,4.000000,4.000000,4.000000,1.000000,4.000000,1.000000,3.000000,1.000000,3.000000,4.000000,1.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000,4.000000,3.000000,4.000000,1.000000,12.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:36:32 Parameters 3.000000,4.000000,1.000000,4.000000,1.000000,4.000000,4.000000,3.000000,4.000000,2.000000,4.000000,1.000000,2.000000,4.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,3.000000,1.000000,3.000000,4.000000,4.000000,10.000000 Objectives 926.368694675941
230124_fiber-opt* 03:36:33 Parameters 1.000000,2.000000,1.000000,1.000000,4.000000,3.000000,2.000000,3.000000,1.000000,1.000000,1.000000,3.000000,2.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,15.000000 Objectives 726.368694675941
230124_fiber-opt* 03:36:35 Parameters 2.000000,2.000000,1.000000,1.000000,4.000000,3.000000,1.000000,3.000000,1.000000,1.000000,1.000000,3.000000,3.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,15.000000 Objectives 726.368694675941
230124_fiber-opt* 03:36:39 Parameters 1.000000,1.000000,1.000000,2.000000,4.000000,1.000000,4.000000,3.000000,1.000000,2.000000,1.000000,2.000000,4.000000,4.000000,1.000000,3.000000,4.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.000000,15.000000 Objectives 726.368694675941
230124_fiber-opt* 03:36:41 Parameters 0.000000,4.000000,3.000000,4.000000,4.000000,4.000000,1.000000,4.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,3.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,12.000000 Objectives 926.368694675941
230124_fiber-opt* 03:36:42 Parameters 0.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,3.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,18.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:36:44 Parameters 2.000000,4.000000,2.000000,4.000000,2.000000,4.000000,3.000000,4.000000,4.000000,3.000000,4.000000,1.000000,4.000000,2.000000,4.000000,4.000000,4.000000,1.000000,4.000000,1.000000,1.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 826.368694675941
230124_fiber-opt* 03:36:45 Parameters 1.000000,2.000000,1.000000,1.000000,4.000000,3.000000,2.000000,3.000000,1.000000,1.000000,1.000000,3.000000,2.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,15.000000 Objectives 726.368694675941
230124_fiber-opt* 03:36:46 Parameters 0.000000,3.000000,2.000000,1.000000,4.000000,3.000000,1.000000,3.000000,1.000000,1.000000,1.000000,2.000000,3.000000,3.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.000000,2.000000,2.000000,2.000000,3.000000,2.000000,17.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:36:50 Parameters 3.000000,4.000000,3.000000,1.000000,4.000000,1.000000,4.000000,4.000000,1.000000,1.000000,1.000000,3.000000,4.000000,2.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.000000,4.000000,1.000000,1.000000,16.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:36:51 Parameters 2.000000,3.000000,1.000000,1.000000,4.000000,2.000000,3.000000,4.000000,2.000000,1.000000,1.000000,2.000000,2.000000,3.000000,1.000000,3.000000,1.000000,1.000000,1.000000,4.000000,1.000000,2.000000,1.000000,2.000000,2.000000,1.000000,16.000000 Objectives 926.368694675941
230124_fiber-opt* 03:36:52 Parameters 0.000000,3.000000,1.000000,2.000000,3.000000,4.000000,1.000000,4.000000,2.000000,2.000000,2.000000,4.000000,2.000000,3.000000,1.000000,1.000000,2.000000,1.000000,1.000000,3.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,15.000000 Objectives 826.368694675941
230124_fiber-opt* 03:36:53 Parameters 0.000000,3.000000,1.000000,2.000000,4.000000,2.000000,1.000000,4.000000,1.000000,2.000000,2.000000,2.000000,2.000000,4.000000,1.000000,3.000000,1.000000,1.000000,1.000000,3.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,15.000000 Objectives 1426.36869467594
230124_fiber-opt* 03:36:54 Parameters 2.000000,3.000000,2.000000,2.000000,4.000000,4.000000,3.000000,4.000000,2.000000,1.000000,1.000000,4.000000,2.000000,4.000000,1.000000,1.000000,2.000000,1.000000,1.000000,4.000000,1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 926.368694675941
230124_fiber-opt* 03:36:55 Parameters 2.000000,1.000000,1.000000,2.000000,3.000000,2.000000,3.000000,4.000000,1.000000,1.000000,1.000000,2.000000,2.000000,4.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,2.000000,2.000000,1.000000,15.000000 Objectives 826.368694675941
230124_fiber-opt* 03:36:57 Parameters 0.000000,0.000000,1.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,1.000000,3.000000,2.000000,4.000000,1.000000,4.000000,3.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.000000,10.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:36:59 Parameters 1.000000,4.000000,1.000000,2.000000,1.000000,4.000000,1.000000,4.000000,4.000000,1.000000,4.000000,1.000000,4.000000,2.000000,1.000000,1.000000,3.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.000000,4.000000,4.000000,10.000000 Objectives 826.368694675941
230124_fiber-opt* 03:37:00 Parameters 1.000000,0.000000,1.000000,1.000000,4.000000,3.000000,1.000000,4.000000,4.000000,2.000000,3.000000,1.000000,4.000000,3.000000,3.000000,4.000000,4.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,10.000000 Objectives 926.368694675941
230124_fiber-opt* 03:37:01 Parameters 2.000000,2.000000,1.000000,1.000000,4.000000,3.000000,2.000000,4.000000,2.000000,1.000000,1.000000,3.000000,2.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 826.368694675941
230124_fiber-opt* 03:37:02 Parameters 1.000000,2.000000,1.000000,1.000000,4.000000,3.000000,2.000000,3.000000,1.000000,1.000000,1.000000,3.000000,3.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,2.000000,1.000000,2.000000,2.000000,15.000000 Objectives 726.368694675941
230124_fiber-opt* 03:37:10 Parameters 1.000000,2.000000,1.000000,1.000000,4.000000,3.000000,2.000000,3.000000,1.000000,1.000000,1.000000,3.000000,3.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 726.368694675941
230124_fiber-opt* 03:37:11 Parameters 0.000000,1.000000,1.000000,1.000000,4.000000,2.000000,1.000000,4.000000,2.000000,2.000000,2.000000,3.000000,2.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,3.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:37:12 Parameters 0.000000,3.000000,2.000000,1.000000,4.000000,2.000000,1.000000,4.000000,2.000000,1.000000,1.000000,3.000000,2.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,3.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:37:13 Parameters 0.000000,3.000000,1.000000,2.000000,4.000000,4.000000,1.000000,4.000000,2.000000,2.000000,1.000000,3.000000,2.000000,4.000000,1.000000,2.000000,2.000000,1.000000,1.000000,3.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:37:14 Parameters 2.000000,1.000000,2.000000,2.000000,3.000000,4.000000,3.000000,4.000000,1.000000,2.000000,2.000000,2.000000,2.000000,4.000000,1.000000,2.000000,2.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 926.368694675941
230124_fiber-opt* 03:37:16 Parameters 2.000000,3.000000,2.000000,1.000000,4.000000,4.000000,3.000000,4.000000,1.000000,2.000000,1.000000,2.000000,2.000000,4.000000,1.000000,2.000000,2.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:37:17 Parameters 0.000000,3.000000,1.000000,1.000000,3.000000,4.000000,1.000000,4.000000,2.000000,2.000000,2.000000,4.000000,2.000000,4.000000,1.000000,2.000000,2.000000,1.000000,1.000000,3.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:37:18 Parameters 0.000000,1.000000,2.000000,2.000000,3.000000,4.000000,1.000000,4.000000,2.000000,1.000000,1.000000,4.000000,2.000000,4.000000,1.000000,2.000000,2.000000,1.000000,1.000000,3.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:37:19 Parameters 1.000000,0.000000,1.000000,3.000000,2.000000,4.000000,2.000000,4.000000,1.000000,2.000000,2.000000,3.000000,2.000000,4.000000,1.000000,2.000000,3.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:37:20 Parameters 1.000000,2.000000,3.000000,1.000000,4.000000,4.000000,2.000000,4.000000,1.000000,2.000000,2.000000,3.000000,2.000000,4.000000,1.000000,2.000000,3.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 1426.36869467594
230124_fiber-opt* 03:37:21 Parameters 0.000000,2.000000,3.000000,3.000000,2.000000,3.000000,1.000000,4.000000,3.000000,2.000000,1.000000,3.000000,2.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 926.368694675941
230124_fiber-opt* 03:37:22 Parameters 0.000000,1.000000,2.000000,2.000000,1.000000,2.000000,2.000000,4.000000,4.000000,3.000000,2.000000,4.000000,2.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,3.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,15.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:37:23 Parameters 4.000000,4.000000,1.000000,2.000000,3.000000,4.000000,2.000000,4.000000,3.000000,1.000000,3.000000,1.000000,4.000000,4.000000,3.000000,2.000000,4.000000,3.000000,2.000000,2.000000,3.000000,3.000000,3.000000,1.000000,2.000000,1.000000,13.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:37:25 Parameters 0.000000,0.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,3.000000,1.000000,4.000000,4.000000,3.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.000000,2.000000,2.000000,3.000000,3.000000,15.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:37:26 Parameters 2.000000,3.000000,4.000000,2.000000,2.000000,1.000000,3.000000,4.000000,1.000000,2.000000,1.000000,1.000000,1.000000,4.000000,2.000000,2.000000,3.000000,4.000000,4.000000,3.000000,4.000000,4.000000,2.000000,3.000000,1.000000,4.000000,11.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:37:27 Parameters 3.000000,1.000000,2.000000,3.000000,1.000000,2.000000,4.000000,1.000000,2.000000,2.000000,1.000000,3.000000,2.000000,1.000000,3.000000,3.000000,1.000000,2.000000,4.000000,3.000000,2.000000,4.000000,1.000000,2.000000,1.000000,1.000000,18.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:37:28 Parameters 3.000000,4.000000,1.000000,3.000000,1.000000,1.000000,2.000000,2.000000,2.000000,4.000000,4.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,1.000000,2.000000,2.000000,4.000000,1.000000,2.000000,4.000000,1.000000,1.000000,12.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:37:29 Parameters 0.000000,2.000000,2.000000,2.000000,4.000000,1.000000,1.000000,4.000000,2.000000,1.000000,2.000000,3.000000,1.000000,1.000000,1.000000,3.000000,3.000000,2.000000,1.000000,4.000000,2.000000,4.000000,4.000000,1.000000,2.000000,2.000000,16.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:37:30 Parameters 4.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.000000,3.000000,4.000000,4.000000,1.000000,4.000000,2.000000,2.000000,2.000000,1.000000,2.000000,3.000000,1.000000,4.000000,3.000000,2.000000,4.000000,4.000000,4.000000,3.000000,16.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:37:31 Parameters 2.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,3.000000,2.000000,4.000000,3.000000,4.000000,4.000000,2.000000,2.000000,3.000000,3.000000,4.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 826.368694675941
230124_fiber-opt* 03:37:32 Parameters 1.000000,0.000000,2.000000,4.000000,2.000000,2.000000,3.000000,3.000000,1.000000,3.000000,3.000000,1.000000,2.000000,3.000000,4.000000,4.000000,2.000000,4.000000,3.000000,1.000000,1.000000,1.000000,3.000000,3.000000,3.000000,3.000000,18.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:37:33 Parameters 4.000000,2.000000,3.000000,2.000000,4.000000,3.000000,1.000000,1.000000,4.000000,3.000000,2.000000,3.000000,4.000000,3.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.000000,3.000000,3.000000,3.000000,1.000000,4.000000,2.000000,11.000000 Objectives 826.368694675941
230124_fiber-opt* 03:37:35 Parameters 1.000000,2.000000,3.000000,1.000000,2.000000,3.000000,4.000000,1.000000,4.000000,3.000000,4.000000,2.000000,3.000000,3.000000,1.000000,4.000000,4.000000,1.000000,2.000000,3.000000,1.000000,2.000000,3.000000,3.000000,3.000000,2.000000,14.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:37:36 Parameters 0.000000,0.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,1.000000,3.000000,4.000000,4.000000,1.000000,4.000000,1.000000,10.000000 Objectives 1426.36869467594
230124_fiber-opt* 03:37:37 Parameters 4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,4.000000,10.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:37:38 Parameters 4.000000,0.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,3.000000,1.000000,4.000000,1.000000,4.000000,4.000000,2.000000,18.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:37:39 Parameters 3.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,1.000000,2.000000,3.000000,1.000000,4.000000,4.000000,4.000000,3.000000,1.000000,1.000000,4.000000,4.000000,3.000000,1.000000,1.000000,1.000000,4.000000,4.000000,3.000000,10.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:37:40 Parameters 2.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,3.000000,3.000000,4.000000,3.000000,4.000000,4.000000,2.000000,2.000000,3.000000,3.000000,4.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 826.368694675941
230124_fiber-opt* 03:37:42 Parameters 3.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,3.000000,3.000000,4.000000,3.000000,4.000000,4.000000,2.000000,2.000000,3.000000,3.000000,4.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:37:43 Parameters 0.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,1.000000,4.000000,1.000000,4.000000,1.000000,1.000000,18.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:37:45 Parameters 0.000000,4.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,4.000000,2.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,2.000000,3.000000,1.000000,4.000000,4.000000,10.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:37:46 Parameters 4.000000,0.000000,4.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,2.000000,3.000000,1.000000,17.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:37:47 Parameters 1.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,3.000000,2.000000,4.000000,3.000000,4.000000,4.000000,2.000000,2.000000,3.000000,3.000000,4.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 826.368694675941
230124_fiber-opt* 03:37:48 Parameters 1.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,3.000000,3.000000,4.000000,3.000000,4.000000,4.000000,2.000000,2.000000,3.000000,3.000000,4.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 826.368694675941
230124_fiber-opt* 03:37:51 Parameters 1.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,3.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,3.000000,3.000000,4.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 826.368694675941
230124_fiber-opt* 03:37:52 Parameters 4.000000,0.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,1.000000,4.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,1.000000,2.000000,10.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:37:53 Parameters 3.000000,1.000000,1.000000,2.000000,1.000000,4.000000,3.000000,1.000000,4.000000,3.000000,3.000000,4.000000,4.000000,3.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,1.000000,4.000000,3.000000,1.000000,10.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:37:54 Parameters 3.000000,0.000000,2.000000,2.000000,4.000000,4.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,2.000000,4.000000,2.000000,1.000000,4.000000,4.000000,3.000000,4.000000,4.000000,10.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:37:55 Parameters 1.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,3.000000,3.000000,4.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 826.368694675941
230124_fiber-opt* 03:37:56 Parameters 1.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,3.000000,2.000000,4.000000,4.000000,4.000000,4.000000,1.000000,2.000000,3.000000,3.000000,4.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:37:59 Parameters 1.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,3.000000,2.000000,4.000000,4.000000,4.000000,4.000000,3.000000,2.000000,3.000000,3.000000,4.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 926.368694675941
230124_fiber-opt* 03:38:00 Parameters 3.000000,0.000000,2.000000,1.000000,1.000000,1.000000,1.000000,3.000000,4.000000,1.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,3.000000,4.000000,4.000000,4.000000,3.000000,1.000000,2.000000,2.000000,4.000000,3.000000,10.000000 Objectives 1426.36869467594
230124_fiber-opt* 03:38:01 Parameters 4.000000,0.000000,1.000000,1.000000,1.000000,4.000000,1.000000,4.000000,1.000000,2.000000,1.000000,2.000000,3.000000,1.000000,2.000000,1.000000,4.000000,2.000000,4.000000,2.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,11.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:38:02 Parameters 2.000000,2.000000,4.000000,1.000000,1.000000,3.000000,1.000000,2.000000,1.000000,1.000000,3.000000,4.000000,3.000000,3.000000,4.000000,3.000000,2.000000,3.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,4.000000,1.000000,10.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:38:03 Parameters 3.000000,0.000000,4.000000,1.000000,4.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,3.000000,2.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,1.000000,11.000000 Objectives 1426.36869467594
230124_fiber-opt* 03:38:04 Parameters 2.000000,4.000000,4.000000,1.000000,3.000000,1.000000,3.000000,4.000000,2.000000,1.000000,2.000000,3.000000,2.000000,1.000000,4.000000,4.000000,1.000000,2.000000,4.000000,2.000000,3.000000,1.000000,3.000000,2.000000,4.000000,1.000000,11.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:38:06 Parameters 4.000000,4.000000,1.000000,3.000000,3.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,1.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,10.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:38:07 Parameters 4.000000,4.000000,1.000000,1.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,1.000000,4.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,18.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:38:08 Parameters 4.000000,4.000000,3.000000,1.000000,2.000000,4.000000,1.000000,1.000000,1.000000,2.000000,4.000000,4.000000,4.000000,4.000000,2.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,4.000000,2.000000,3.000000,1.000000,1.000000,11.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:38:09 Parameters 1.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,3.000000,3.000000,4.000000,3.000000,4.000000,4.000000,3.000000,2.000000,3.000000,3.000000,4.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 926.368694675941
230124_fiber-opt* 03:38:10 Parameters 1.000000,2.000000,1.000000,2.000000,4.000000,3.000000,2.000000,1.000000,2.000000,2.000000,3.000000,4.000000,4.000000,4.000000,3.000000,3.000000,2.000000,4.000000,4.000000,3.000000,3.000000,1.000000,2.000000,4.000000,3.000000,3.000000,12.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:38:12 Parameters 3.000000,4.000000,4.000000,4.000000,1.000000,3.000000,1.000000,4.000000,4.000000,1.000000,4.000000,1.000000,4.000000,1.000000,1.000000,2.000000,4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,18.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:38:13 Parameters 4.000000,0.000000,1.000000,4.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,1.000000,1.000000,1.000000,4.000000,2.000000,4.000000,4.000000,3.000000,4.000000,1.000000,4.000000,2.000000,1.000000,4.000000,1.000000,18.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:38:14 Parameters 4.000000,4.000000,2.000000,4.000000,1.000000,4.000000,3.000000,4.000000,3.000000,4.000000,1.000000,1.000000,4.000000,1.000000,4.000000,1.000000,3.000000,3.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,10.000000 Objectives 926.368694675941
230124_fiber-opt* 03:38:15 Parameters 4.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,1.000000,10.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:38:17 Parameters 1.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,3.000000,2.000000,4.000000,3.000000,4.000000,4.000000,2.000000,2.000000,3.000000,3.000000,4.000000,1.000000,2.000000,1.000000,4.000000,4.000000,4.000000,10.000000 Objectives 826.368694675941
230124_fiber-opt* 03:38:18 Parameters 2.000000,1.000000,1.000000,1.000000,4.000000,3.000000,1.000000,1.000000,3.000000,4.000000,2.000000,4.000000,3.000000,3.000000,3.000000,2.000000,2.000000,3.000000,4.000000,3.000000,1.000000,3.000000,2.000000,3.000000,4.000000,3.000000,11.000000 Objectives 826.368694675941
230124_fiber-opt* 03:38:20 Parameters 3.000000,0.000000,3.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,3.000000,4.000000,1.000000,4.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,18.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:38:21 Parameters 0.000000,4.000000,1.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,1.000000,1.000000,1.000000,4.000000,1.000000,4.000000,1.000000,4.000000,4.000000,1.000000,4.000000,1.000000,2.000000,4.000000,4.000000,11.000000 Objectives 926.368694675941
230124_fiber-opt* 03:38:22 Parameters 0.000000,2.000000,1.000000,4.000000,1.000000,4.000000,4.000000,3.000000,4.000000,4.000000,1.000000,1.000000,3.000000,1.000000,4.000000,1.000000,4.000000,1.000000,4.000000,3.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,16.000000 Objectives 1026.36869467594
